ReturnsForAgent
-1308.6703344942478
-1325.5835985062035
-1176.2698065476795
-1189.751447514549
-1057.2723210559973
-1497.7429951278295
-1140.080179207221
-1027.631236838075
-1251.1128146413812
-1201.5678434478327
-1231.0399392367683
-1175.9075691419987
-1080.6572422386098
-1037.6883900074045
-1199.230536212008
-1324.435443806253
-1034.4766794017842
-954.6696240361475
-1240.6738648757535
-1727.450670508835
-1119.577448667831
-1422.3194832806357
-1194.9693363083204
-1134.8131722056469
-1011.8654563694258
-946.5994535518397
-1196.6565616377234
-958.8032042397492
-861.9420303760268
-1285.1793924143371
-907.8044609396509
-975.5000441116229
-1226.1064188705884
-1307.6287410702596
-1052.90075646391
-1200.349066737375
-1785.4655362711944
-1452.6334975031689
-1119.8652994131949
-990.0976713195631
-1129.862247445193
-890.0660103791646
-999.0066509214398
-1271.9424583292578
-1561.835429946567
-1502.091560420506
-1172.11191278571
-877.776884027655
-1092.7467144842285
-935.1507459531585
-1375.529836923494
-1090.363837649509
-1264.1154139875812
-1336.2506314081313
-1037.6516318486867
-979.9597198409183
-936.5873324490232
-1006.7923239688902
-1174.4287183189904
-1631.335587444478
-1354.900972902726
-1475.9693096477622
-956.0458513576706
-980.8802915067649
-1206.9093873056806
-933.3204217089643
-1622.7693455538063
-1075.055085737147
-987.690851277888
-1076.4016616556628
-1559.799273942322
-1259.0064636889774
-1422.2621443627281
-987.8660866282291
-942.7853330728678
-865.5943758329516
-880.8677435800063
-884.7465420860713
-895.8477990089185
-1198.9430480789179
-968.1439534339665
-976.6479352242618
-933.5306639278381
-1448.5435299538335
-985.5982054314132
-1183.8108538151694
-768.5680957586329
-793.0488689028094
-1492.1307102871292
-1028.9453994930757
-884.391774146292
-1088.3687725883992
-1143.3417292121592
-975.8309589734782
-1231.1533729639116
-1176.075119016622
-1472.0451876251475
-1521.4253049618233
-1162.4690355036425
-1016.2029594837987
-1163.0503444237547
-1308.1598193692819
-1295.1147179805844
-1273.9232882856484
-830.8921878583868
-1467.313358524934
-1484.758307210176
-1543.7395375759688
-895.342535597644
