ReturnsForAgent
-1179.6625485167283
-1175.3170674842381
-1549.4448454672286
-1358.7132491027774
-1017.2660463486873
-1493.4593668010682
-1562.5954269005567
-1258.0070011940877
-1382.223446772374
-1382.1354281473782
-1307.9157669791036
-1337.1966230404694
-1094.2079109967117
-1156.423237595114
-1345.7353914130724
-1313.7998390219034
-1159.5064983886837
-1721.6114935887506
-1587.467889343991
-1374.5661764385322
-1370.9676542182112
-1230.7933406895982
-1564.6316560049956
-1588.8100849127388
-1457.078342561715
-1492.9872227746814
-1621.94306244753
-1663.1241618293134
-1688.3777686979722
-1573.3080594183768
-1726.5951654120981
-1794.3386088977766
-1693.1872778911504
-1785.2947208883506
-1749.8549948196417
-1728.8323751836238
-1737.0109236220362
-1838.175898096179
-1762.4548617025628
-1810.576001600468
-1862.1404930484218
-1868.1490523042905
-1733.8201898642494
-1740.6161069622046
-1688.4892601548454
-1737.1274660477543
-1774.8884206060527
-1723.3941479661348
-1703.0989823932998
-1766.476718528863
-1550.0414621018454
-1852.014131132671
-1675.3198645050857
-1567.9323348266842
-1543.770088564558
-1552.3189441905768
-1634.4126027953569
-1577.6705944543526
-1767.8773965420437
-1739.8148102905136
-1453.2011964833655
-1705.2268974217975
-1456.2517569113138
-1631.948019258231
-1729.1543022655703
-1669.7831979590953
-1480.006694935761
-1265.4742850603923
-1536.2746597946907
-1499.878728351634
-1901.1282562956862
-1910.1118198483657
-1826.5317055552616
-1894.368942671487
-1414.6926389359317
-1368.2654237091192
-1872.5772342637729
-1372.1633335599477
-1258.2626587382283
-1442.5690513443822
-1052.2398146947146
-1577.4392180353652
-1913.0080811816388
-757.0802541930377
-1871.1401153383604
-1899.0053880581236
-1497.6078961959668
-745.932458358787
-815.3133867399638
-892.7014950989039
-898.7753018908212
-1103.4804570102076
-1067.6099802748424
-782.8070974248755
-1910.3375914075068
-828.263851762601
-1069.8785241849564
-1374.2283107699216
-952.5220610749933
-1889.0281597282526
-1172.7803190650359
-1884.1920817946464
-1334.680502192748
-1399.4453787222913
-1392.1661443444718
-1500.3147213546324
-1693.997464872149
-1918.4208898892175
-1835.1585992315445
-1417.1885028830409
-1521.7481082179918
-1788.2546895401058
-1673.367498411408
-1936.7182835203603
-1569.9701868471925
-1907.497150970509
-1664.4327289958242
-1506.7230908869446
-1833.2511343635856
-1803.516922457822
-1504.6704550194568
-1596.1925380058756
-1526.039831153743
-1753.7164713127922
-1635.0358743635559
-1586.847830353587
-1731.0721222796174
-1860.3964749189977
-1841.6596357003798
-1709.7294040072443
-1884.326369517107
-1807.520808468113
-1620.2928528808188
-1293.5524782612833
-1617.2168704261844
-1585.187486174773
-1630.3964341240924
-1599.6842626547273
-1896.1022714252647
-1875.381605519424
-1860.9692140634925
-1695.6937440463987
-1447.6396019085362
-1551.9798193434024
-1441.9246697515432
-1417.2847317713133
-1506.2606290115377
-1608.1631420473389
-1619.2142353675742
-1488.3178072059056
-1545.1008155763423
-1546.490295911096
-1490.7782477988228
-1470.7384034907955
-1441.9972072310522
-1446.506033444254
-1184.9073449258829
-1316.1231114612422
-1683.1548906726225
-1421.9182646297313
-1401.0972756493193
-1436.7500399425658
-1299.242085679232
-1354.5685995065105
-1359.635802653692
-1416.409954321205
-1315.2335011396765
-1402.7600068001059
-1373.0981380728424
-1255.0077255664041
-1181.3948148163686
-1337.6677232122643
-1244.5935021113983
-1127.8835511839611
-1477.642279311211
-1299.567472527714
-1323.6779917606323
-1263.5213012641807
-1214.9710851101543
-1161.7913152402252
-1179.2228474433637
-1193.8517277677752
-1153.0426111469487
-1294.5798032759185
-1238.6573546776108
-1282.50234547779
-1081.7819265442872
-1134.953691953406
-1242.1729579677362
-1098.9393515031422
-1265.8681605473114
-1086.2250758160017
-1076.2607298512942
-1142.6934768961587
-1146.075494332937
-987.0138816175629
-1025.6980720151573
-1154.07211217948
-1130.0930322258844
-1100.0616476054279
-1055.7419767277427
-1029.6712392536472
-1144.4760600630889
-1234.0940631828528
-1014.8640341555167
