ReturnsForAgent
-1307.4386275678285
-1481.1714021482162
-1539.5314292445362
-1095.0238319334355
-1217.3576006975975
-1776.3409651671498
-1486.8550153331412
-1431.0181560887672
-1697.2049036818391
-1552.5387036728353
-1428.614723019478
-1404.9743930890984
-1184.3925185245162
-1545.5438928937197
-1554.4394914720497
-1443.2332682470176
-1417.713722512461
-1382.0922542954365
-1492.404852369709
-1219.429648311788
-1441.7466524075996
-1459.3457442604695
-1430.6093121405945
-1576.339617523911
-1621.5590671359805
-1813.0672452425842
-1863.08496991336
-1797.0052844458412
-1785.0070278291348
-1580.3977042464705
-1840.0945940722004
-1589.949792777498
-1587.034188877245
-1613.1768918590988
-1529.8210521703984
-1593.7520095704028
-1580.7757994517713
-1693.6381326687456
-1710.265719937902
-1724.0267686229754
