ReturnsForAgent
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
3
0
0
0
0
0
2
0
0
5
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
3
0
0
3
0
0
8
4
0
0
0
0
0
0
14
0
0
0
0
0
0
0
0
0
0
0
14
0
0
0
0
0
8
0
11
0
0
0
0
0
0
0
0
0
0
0
0
0
3
18
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8
0
0
0
0
0
11
0
1
0
0
0
0
0
0
5
0
11
0
5
0
0
0
16
0
0
0
0
0
0
0
0
0
0
0
0
5
9
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
17
0
0
0
0
0
0
3
8
0
0
0
0
0
15
0
0
0
0
0
0
0
7
0
0
0
0
0
0
0
0
0
0
0
1
0
0
6
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
9
0
0
0
0
0
0
0
0
0
0
0
0
0
5
0
0
0
0
0
4
0
0
0
0
0
6
0
0
0
0
0
3
0
0
0
0
0
3
2
0
0
0
4
0
0
0
0
0
0
1
0
0
5
0
0
0
2
0
3
2
0
2
0
0
0
0
0
0
0
0
4
0
3
0
0
0
0
3
0
1
2
0
4
2
0
0
0
0
0
0
0
0
0
0
0
0
5
0
0
5
0
0
13
0
0
0
0
0
0
8
0
0
2
0
0
0
0
0
0
0
0
0
0
2
0
0
0
10
0
0
0
0
0
0
8
0
5
0
0
0
0
10
0
2
0
3
5
0
6
0
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
0
0
0
5
0
0
10
0
0
0
0
0
0
0
2
0
0
0
3
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
2
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
0
6
0
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
2
0
0
0
0
5
0
0
4
2
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
8
4
4
0
0
4
0
0
0
11
0
0
0
0
7
0
0
0
0
0
0
3
0
10
0
0
0
0
0
0
0
0
0
0
0
0
12
0
0
0
0
4
0
0
3
2
3
0
0
0
0
0
0
0
1
6
0
3
0
0
0
0
0
0
0
0
0
0
0
5
0
0
0
9
0
5
0
0
6
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
6
0
0
0
0
0
0
0
0
0
0
0
0
6
0
5
0
0
0
7
0
0
0
0
0
6
0
0
0
0
0
0
0
0
0
2
0
0
4
0
0
3
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
5
0
0
0
1
0
0
0
2
0
4
0
0
0
0
0
0
0
0
0
5
0
0
0
0
0
0
0
0
0
11
0
0
0
2
0
0
0
0
5
0
0
0
0
6
0
4
6
0
0
0
0
0
0
0
9
0
0
0
3
0
0
0
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9
0
0
0
0
0
0
6
2
0
0
0
0
0
0
0
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
7
0
6
8
0
0
6
6
6
0
0
0
14
0
0
0
0
0
0
0
0
0
8
3
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
2
0
0
0
2
0
0
0
17
0
7
0
1
0
0
8
0
0
0
2
0
0
0
0
0
0
17
0
0
8
8
0
0
0
0
0
0
0
0
0
0
7
0
0
0
0
0
0
0
0
0
7
0
23
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
3
1
0
0
0
0
0
0
0
